532.425 32.1875
534.422 32.2197
536.418 32.2841
538.413 32.3807
540.407 32.5094
542.398 32.6702
544.386 32.8631
546.371 33.088
548.352 33.3449
550.348 33.2851
552.346 33.2576
554.343 33.2622
556.34 33.2991
558.337 33.3681
560.332 33.4693
564.213 34.4265
568.078 35.4461
571.927 36.528
573.841 37.0995
575.745 37.7018
577.64 38.3347
579.38 39.3159
581.103 40.3251
582.811 41.362
584.501 42.4262
586.174 43.5176
587.83 44.6357
589.641 45.478
591.438 46.3493
593.221 47.2494
594.99 48.1782
596.743 49.1354
598.481 50.1207
600.202 51.1339
601.907 52.1747
