436.381 42.0034
429.15 33.8454
425.555 29.2498
440.019 27.4845
434.713 29.4015
434.358 32.2689
430.886 28.3058
432.731 29.3942
428.3 35.7015
430.803 27.5082
430.207 32.5618
432.984 37.4742
433.605 29.2133
429.679 33.9996
423.238 33.6025
431.378 34.5303
423.349 32.8579
430.921 30.1865
430.065 36.9739
426.151 36.7589
435.414 30.9191
432.611 26.7345
428.052 34.0271
432.783 30.8968
429.568 34.7268
426.754 27.4167
432.102 32.8912
431.565 30.5079
426.469 29.2097
425.793 34.1893
430.828 32.6729
434.637 27.333
426.25 26.8471
432.914 34.3664
433.255 30.3372
427.494 32.4759
430.671 37.9515
435.582 32.7191
423.559 34.5739
434.815 27.2536
434.521 34.5353
433.684 31.7224
433.138 35.4182
432.911 26.7967
432.377 28.2407
429.58 37.9631
426.558 39.7286
424.617 22.0575
429.191 28.7076
427.965 28.0781
430.424 29.1936
424.061 38.6415
422.996 38.4641
427.176 38.295
433.539 34.7161
426.964 40.571
437.8 34.1261
435.475 28.4102
428.592 40.3294
430.486 29.353
424.821 31.1848
434.358 31.3777
429.443 27.8304
427.462 23.102
431.751 28.8704
427.856 24.3308
425.662 27.6992
426.551 29.3727
423.908 32.7591
430.647 35.1006
430.051 40.4281
427.019 36.0057
428.521 36.1678
434.997 41.0433
429.546 35.3223
428.572 28.9485
430.592 30.2065
434.366 35.2542
427.5 30.7534
426.242 28.8129
429.086 36.7576
435.809 25.8557
432.97 38.0774
425.656 38.6219
423.92 36.797
428.703 25.2084
438.936 36.8991
428.032 32.1543
426.038 40.2413
423.963 31.886
427.257 30.0407
426.231 37.1666
425.226 36.7783
426.118 28.8233
432.097 41.2861
432.642 30.7394
425.537 31.8862
420.635 28.5294
425.087 27.4188
434.771 40.1266
425.527 34.8592
432.306 34.6652
430.581 37.1365
432.956 37.0491
427.616 36.2398
431.594 32.7325
432.4 36.7023
428.645 23.2501
428.408 28.319
427.552 31.5029
428.997 34.6325
426.958 30.1195
434.886 29.7404
432.632 33.6144
428.145 34.7265
434.601 37.446
429.085 31.208
429.525 33.1039
424.688 33.2462
434.57 36.178
433.15 34.667
431.698 32.6343
434.081 28.4707
429.152 35.4173
434.305 31.4107
436.142 34.5026
424.258 34.8027
428.474 30.2887
433.64 36.1799
437.268 29.4643
428.586 35.8334
436.825 38.2663
426.045 36.2913
425.878 37.5351
426.581 32.3997
427.814 33.5477
436.149 34.0235
435.355 31.1352
436.085 33.3376
432.031 39.3586
432.266 29.1453
434.061 26.5974
431.061 33.2966
428.198 33.6472
434.006 29.71
421.835 27.0909
426.1 30.8417
424.016 36.231
431.199 31.7656
430.415 29.9099
430.074 30.1068
426.52 32.8144
428.809 34.5703
431.488 32.1651
425.154 34.707
428.093 30.9045
421.668 30.8355
431.93 35.4594
429.458 26.7636
429.618 28.813
432.576 41.3826
427.131 30.9551
434.986 32.2911
